vendor_name,surface_id,surface_name,feature_id,feature_name,priority,recommended_resolution,notes
Qoder,qoder-cli,Qoder CLI,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Qoder,qoder-cli,Qoder CLI,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Qoder,qoder-cli,Qoder CLI,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Qoder,qoder-cli,Qoder CLI,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Qoder,qoder-cli,Qoder CLI,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Qoder,qoder-cli,Qoder CLI,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Alibaba / Qwen,qwen-code-cli,Qwen Code CLI,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-cli,Factory Droid CLI,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Factory AI,factory-droid-headless,Factory Droid Exec,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-cli,Kilo CLI,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Kilo,kilo-ide,Kilo IDE extension,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-cli,OpenHands CLI,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-acp-agent,OpenHands ACP agent,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-local,OpenHands Agent Canvas local backend,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
OpenHands,openhands-canvas-cloud,OpenHands Agent Canvas cloud backend,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.auth.oauth,MCP OAuth,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-agent,Replit Agent,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,mcp.revision.2026-07-28,MCP 2026-07-28,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,mcp.resources,MCP resources,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,mcp.prompts,MCP prompts,P1,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,mcp.roots,MCP roots,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,mcp.sampling,MCP sampling,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,mcp.elicitation,MCP elicitation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,mcp.tasks,MCP tasks,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,mcp.apps,MCP Apps / interactive UI,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,agent-plugins.failure-isolation,Agent Plugins failure isolation,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,acp.session-load,ACP session load/resume,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,acp.session-list,ACP session list,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,acp.terminal-reverse-rpc,ACP terminal reverse RPC,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,a2a.client,A2A client role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
Replit,replit-mcp-server,Replit MCP Server,a2a.server,A2A agent/server role,P2,first-party clarification + release-pinned conformance test,Unknown is intentional; no explicit negative evidence located.
